file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
083603510.png,25.0,0.984269,1118,224,1401,224,1401,520,1118,520
142720689.png,6.0,0.76249784,732,66,970,66,970,291,732,291
131717261.png,30.0,0.9787482,707,100,951,100,951,327,707,327
113419167.png,11.0,0.97773725,409,307,693,307,693,655,409,655
121032403.png,25.0,0.96884847,476,487,758,487,758,808,476,808
121032403.png,32.0,0.9172466,780,322,1082,322,1082,648,780,648
092620345.png,19.0,0.9483617,458,557,733,557,733,822,458,822
074141798.png,16.0,0.9863397,749,304,1040,304,1040,623,749,623
132818864.png,6.0,0.97471976,1153,125,1410,125,1410,348,1153,348
084815475.png,16.0,0.9785525,1077,112,1362,112,1362,416,1077,416
180708665.png,27.0,0.9664256,693,23,926,23,926,267,693,267
183730886.png,1.0,0.97979945,1322,601,1616,601,1616,871,1322,871
154220253.png,7.0,0.97884184,468,429,756,429,756,745,468,745
151337890.png,9.0,0.96957356,1072,52,1322,52,1322,272,1072,272
105305656.png,18.0,0.9570321,1139,260,1405,260,1405,500,1139,500
115715652.png,31.0,0.97096676,1203,219,1471,219,1471,466,1203,466
112749503.png,7.0,0.9763825,613,108,866,108,866,385,613,385
175925983.png,15.0,0.87549996,1093,0,1361,0,1361,235,1093,235
175925983.png,29.0,0.80427235,403,532,668,532,668,809,403,809
175925983.png,11.0,0.78882676,543,780,804,780,804,1080,543,1080
110544445.png,21.0,0.98524934,1273,375,1569,375,1569,701,1273,701
142719850.png,9.0,0.9394126,1125,57,1377,57,1377,276,1125,276
135137785.png,17.0,0.8963728,1137,78,1402,78,1402,362,1137,362
112803787.png,24.0,0.9526969,439,243,673,243,673,523,439,523
113002002.png,17.0,0.9825287,778,119,1054,119,1054,428,778,428
164104469.png,15.0,0.96963567,443,487,711,487,711,746,443,746
164104469.png,32.0,0.7168443,1506,797,1810,797,1810,1080,1506,1080
084621887.png,31.0,0.9756261,715,175,964,175,964,427,715,427
133154333.png,18.0,0.73895323,814,194,1066,194,1066,431,814,431
123523578.png,17.0,0.95217216,747,99,976,99,976,362,747,362
123523578.png,24.0,0.80572253,745,102,971,102,971,369,745,369
122601972.png,4.0,0.87906003,1266,306,1503,306,1503,550,1266,550
122601972.png,0.0,0.79907846,1266,305,1504,305,1504,551,1266,551
122601972.png,15.0,0.7492639,548,699,871,699,871,1043,548,1043
115706319.png,11.0,0.9766445,493,432,795,432,795,781,493,781
085913099.png,29.0,0.9247277,1109,151,1356,151,1356,411,1109,411
094948814.png,31.0,0.95568943,1364,621,1659,621,1659,907,1364,907
110434308.png,25.0,0.9744051,810,195,1077,195,1077,489,810,489
155932010.png,0.0,0.9528679,1157,257,1424,257,1424,504,1157,504
155932010.png,7.0,0.9453201,831,530,1113,530,1113,799,831,799
171559137.png,7.0,0.951008,1229,330,1525,330,1525,630,1229,630
065750973.png,8.0,0.9718292,384,324,632,324,632,565,384,565
170534562.png,29.0,0.9788663,1024,70,1263,70,1263,309,1024,309
170534562.png,26.0,0.8943027,740,213,1006,213,1006,481,740,481
135756992.png,13.0,0.95135164,472,388,732,388,732,639,472,639
135756992.png,14.0,0.93062115,471,388,732,388,732,639,471,639
130851849.png,17.0,0.9274714,1104,52,1349,52,1349,277,1104,277
150828383.png,10.0,0.88723856,1147,194,1417,194,1417,432,1147,432
134942065.png,5.0,0.9716095,1406,645,1716,645,1716,929,1406,929
104048079.png,31.0,0.9616871,1169,168,1426,168,1426,415,1169,415
121148705.png,25.0,0.9792083,1305,426,1603,426,1603,740,1305,740
173245019.png,29.0,0.97901505,1055,0,1290,0,1290,233,1055,233
173245019.png,14.0,0.92467546,1488,771,1785,771,1785,1080,1488,1080
173245019.png,15.0,0.8799152,1182,211,1475,211,1475,465,1182,465
120849065.png,6.0,0.9638747,1175,219,1441,219,1441,457,1175,457
144810877.png,11.0,0.9581104,1042,703,1318,703,1318,1021,1042,1021
144810877.png,21.0,0.9452686,797,68,1058,68,1058,364,797,364
113935244.png,11.0,0.9372309,434,235,713,235,713,546,434,546
111748057.png,17.0,0.9830087,770,162,1051,162,1051,469,770,469
105559474.png,25.0,0.9758403,760,181,1023,181,1023,470,760,470
111747808.png,31.0,0.8456173,371,206,606,206,606,435,371,435
122916346.png,1.0,0.9638552,813,262,1076,262,1076,504,813,504
162921030.png,32.0,0.9397106,739,80,991,80,991,331,739,331
095126470.png,6.0,0.9777419,936,209,1192,209,1192,453,936,453
174323124.png,18.0,0.9765252,746,321,1006,321,1006,565,746,565
120653162.png,17.0,0.9828759,1151,72,1435,72,1435,379,1151,379
152819435.png,12.0,0.9646502,1160,211,1429,211,1429,457,1160,457
143214484.png,22.0,0.9708292,1234,235,1465,235,1465,478,1234,478
143214484.png,22.0,0.87748706,894,404,1147,404,1147,669,894,669
143214484.png,24.0,0.7765607,893,403,1149,403,1149,669,893,669
094255354.png,31.0,0.934266,676,42,923,42,923,305,676,305
135013599.png,31.0,0.912418,845,398,1113,398,1113,659,845,659
113312071.png,11.0,0.9789701,715,135,989,135,989,461,715,461
135539817.png,6.0,0.89099735,1123,59,1389,59,1389,296,1123,296
091252202.png,22.0,0.9355262,749,197,969,197,969,430,749,430
145925723.png,15.0,0.95765096,1219,455,1510,455,1510,711,1219,711
145925723.png,3.0,0.9343148,696,77,937,77,937,329,696,329
073152586.png,29.0,0.9806913,945,87,1191,87,1191,331,945,331
154745018.png,29.0,0.91732544,1030,0,1267,0,1267,233,1030,233
105139293.png,21.0,0.9833439,449,439,738,439,738,774,449,774
132359829.png,6.0,0.9615612,973,575,1261,575,1261,846,973,846
151504690.png,31.0,0.91752225,1096,23,1344,23,1344,240,1096,240
074430134.png,6.0,0.93397444,1102,152,1361,152,1361,374,1102,374
105621975.png,17.0,0.96329194,1149,266,1430,266,1430,566,1149,566
134627383.png,0.0,0.9611595,1164,212,1432,212,1432,455,1164,455
111936563.png,6.0,0.8993028,877,403,1148,403,1148,664,877,664
111936563.png,31.0,0.8704403,876,404,1147,404,1147,665,876,665
150648915.png,12.0,0.9798117,706,18,948,18,948,237,706,237
080450170.png,32.0,0.9806835,1046,80,1306,80,1306,347,1046,347
120230655.png,33.0,0.9687875,1182,180,1441,180,1441,438,1182,438
160108848.png,17.0,0.8821709,745,94,983,94,983,326,745,326
160108848.png,31.0,0.84159946,745,95,983,95,983,325,745,325
144137936.png,12.0,0.77903646,758,32,995,32,995,251,758,251
143727286.png,14.0,0.89704376,850,408,1117,408,1117,662,850,662
155906101.png,7.0,0.9726345,1120,12,1394,12,1394,293,1120,293
090026488.png,16.0,0.9841047,404,355,695,355,695,679,404,679
112553099.png,27.0,0.9769768,1295,370,1566,370,1566,657,1295,657
112553099.png,1.0,0.88037753,900,407,1193,407,1193,715,900,715
151556031.png,21.0,0.72406864,1105,50,1376,50,1376,340,1105,340
111735522.png,31.0,0.9720952,1141,185,1400,185,1400,434,1141,434
085153850.png,17.0,0.9213361,1073,135,1340,135,1340,417,1073,417
130531652.png,0.0,0.864003,1147,82,1398,82,1398,310,1147,310
143303651.png,7.0,0.94394976,693,0,950,0,950,252,693,252
115524820.png,17.0,0.9646612,762,121,1026,121,1026,419,762,419
115524820.png,21.0,0.90978324,760,121,1026,121,1026,419,760,419
142037642.png,9.0,0.9525817,726,48,966,48,966,266,726,266
113032408.png,26.0,0.93742746,1136,112,1403,112,1403,390,1136,390
113032408.png,17.0,0.87977546,1137,112,1403,112,1403,390,1137,390
175244735.png,32.0,0.9102592,1407,705,1714,705,1714,1009,1407,1009
120735033.png,30.0,0.9718236,380,166,623,166,623,400,380,400
161124581.png,32.0,0.96563286,1320,473,1614,473,1614,762,1320,762
142426156.png,13.0,0.925984,698,83,939,83,939,310,698,310
142426156.png,11.0,0.73800874,1088,425,1360,425,1360,778,1088,778
132158222.png,9.0,0.9680875,1137,94,1389,94,1389,316,1137,316
151339823.png,0.0,0.9725275,1215,288,1490,288,1490,539,1215,539
085510199.png,18.0,0.9650534,717,82,963,82,963,306,717,306
085510199.png,22.0,0.8645702,1142,97,1435,97,1435,382,1142,382
150251662.png,27.0,0.87991935,419,238,665,238,665,499,419,499
141641359.png,30.0,0.8890709,1085,76,1330,76,1330,300,1085,300
151918227.png,17.0,0.9802091,528,525,811,525,811,850,528,850
143551856.png,15.0,0.9560726,935,558,1220,558,1220,818,935,818
075203131.png,32.0,0.9022272,887,634,1188,634,1188,948,887,948
075203131.png,32.0,0.8390527,1199,260,1457,260,1457,534,1199,534
075203131.png,29.0,0.8374164,1199,261,1457,261,1457,534,1199,534
075203131.png,29.0,0.70268863,888,634,1188,634,1188,945,888,945
130901314.png,27.0,0.9591704,986,687,1266,687,1266,984,986,984
130901314.png,21.0,0.93663293,740,0,993,0,993,253,740,253
113856959.png,8.0,0.93037635,818,504,1076,504,1076,751,818,751
081723053.png,18.0,0.96716446,829,554,1110,554,1110,820,829,820
113746335.png,13.0,0.8920273,801,252,1020,252,1020,478,801,478
144046392.png,17.0,0.9395906,1129,160,1393,160,1393,403,1129,403
144046392.png,31.0,0.77965784,1129,159,1393,159,1393,402,1129,402
104943288.png,22.0,0.8761943,1136,107,1357,107,1357,334,1136,334
142801952.png,7.0,0.9738434,1137,31,1410,31,1410,307,1137,307
075805469.png,10.0,0.9733541,428,616,706,616,706,885,428,885
151142316.png,12.0,0.9716039,733,74,972,74,972,292,733,292
151142316.png,17.0,0.9324035,1093,2,1356,2,1356,254,1093,254
141652850.png,21.0,0.97930545,417,341,684,341,684,669,417,669
104129256.png,4.0,0.97550994,760,149,1002,149,1002,409,760,409
104129256.png,22.0,0.7994261,1125,59,1373,59,1373,325,1125,325
130930666.png,24.0,0.9785986,1152,59,1382,59,1382,324,1152,324
143436488.png,4.0,0.94547063,775,102,1016,102,1016,360,775,360
163817171.png,17.0,0.9411828,1122,525,1421,525,1421,851,1122,851
082356963.png,32.0,0.9222204,698,228,950,228,950,490,698,490
121201974.png,22.0,0.9513737,508,401,759,401,759,686,508,686
121201974.png,2.0,0.82832426,1106,45,1357,45,1357,300,1106,300
121201974.png,25.0,0.75132596,1106,44,1357,44,1357,300,1106,300
075821739.png,18.0,0.9775479,1357,666,1660,666,1660,941,1357,941
144424325.png,31.0,0.8741528,1119,69,1386,69,1386,309,1119,309
143111685.png,17.0,0.9077243,687,38,933,38,933,300,687,300
143111685.png,28.0,0.89253944,689,37,931,37,931,270,689,270
102700773.png,1.0,0.9647288,764,115,1017,115,1017,340,764,340
134350690.png,12.0,0.91243875,658,27,896,27,896,249,658,249
134350690.png,15.0,0.8340382,658,28,896,28,896,249,658,249
085821626.png,8.0,0.98048306,783,388,1041,388,1041,629,783,629
113725987.png,4.0,0.8651831,1190,215,1422,215,1422,458,1190,458
113725987.png,23.0,0.8496402,1191,215,1421,215,1421,457,1191,457
090335988.png,6.0,0.9778902,1053,154,1318,154,1318,390,1053,390
152638366.png,1.0,0.9718745,1168,247,1434,247,1434,491,1168,491
080823912.png,6.0,0.92855537,1032,29,1280,29,1280,242,1032,242
080823912.png,9.0,0.83773637,1032,29,1278,29,1278,242,1032,242
100850322.png,26.0,0.9701846,1161,246,1442,246,1442,539,1161,539
073557654.png,12.0,0.978692,1067,30,1313,30,1313,247,1067,247
130232295.png,26.0,0.97836214,427,362,699,362,699,662,427,662
141117919.png,7.0,0.9185412,1274,544,1573,544,1573,849,1274,849
150903188.png,6.0,0.93445164,508,692,791,692,791,967,508,967
150903188.png,22.0,0.933434,886,477,1144,477,1144,759,886,759
150903188.png,5.0,0.80211014,508,693,790,693,790,968,508,968
102819781.png,27.0,0.87338966,419,326,638,326,638,567,419,567
090742203.png,11.0,0.97634345,1098,171,1388,171,1388,519,1098,519
104433749.png,19.0,0.8705203,1175,144,1437,144,1437,376,1175,376
071228971.png,4.0,0.97978324,721,169,966,169,966,435,721,435
143559766.png,17.0,0.96878964,987,0,1279,0,1279,116,987,116
143559766.png,32.0,0.80493355,409,222,656,222,656,487,409,487
120814099.png,21.0,0.979314,763,82,1025,82,1025,380,763,380
120814099.png,7.0,0.9091595,493,545,742,545,742,811,493,811
085525780.png,16.0,0.9779734,1059,32,1334,32,1334,320,1059,320
085525780.png,22.0,0.91687536,857,490,1121,490,1121,779,857,779
132546659.png,9.0,0.905824,492,442,757,442,757,687,492,687
132546659.png,6.0,0.80139357,492,441,757,441,757,686,492,686
100556236.png,6.0,0.8717531,853,517,1128,517,1128,773,853,773
102934721.png,10.0,0.93087596,455,512,723,512,723,773,455,773
162533790.png,10.0,0.9141816,766,256,1026,256,1026,492,766,492
122843345.png,4.0,0.9729951,391,175,629,175,629,441,391,441
135446168.png,11.0,0.9258343,1178,241,1443,241,1443,486,1178,486
083543463.png,9.0,0.9599028,1089,145,1345,145,1345,369,1089,369
102355327.png,2.0,0.8582115,710,64,979,64,979,357,710,357
103416382.png,7.0,0.94327193,704,62,968,62,968,326,704,326
173321751.png,15.0,0.97404003,403,521,668,521,668,778,403,778
173321751.png,27.0,0.9075301,1356,611,1646,611,1646,899,1356,899
173321751.png,5.0,0.88405734,933,739,1237,739,1237,1021,933,1021
173321751.png,1.0,0.74747574,533,940,846,940,846,1080,533,1080
145523170.png,22.0,0.9698295,457,172,673,172,673,407,457,407
150035120.png,8.0,0.94903857,405,235,638,235,638,464,405,464
113550428.png,23.0,0.85319966,789,174,1010,174,1010,410,789,410
111527017.png,8.0,0.9732956,1143,332,1404,332,1404,571,1143,571
135644455.png,11.0,0.9035355,1192,280,1409,280,1409,563,1192,563
135644455.png,28.0,0.8621182,721,17,966,17,966,272,721,272
163843467.png,17.0,0.9772719,704,114,960,114,960,399,704,399
130648229.png,31.0,0.95582324,1229,327,1510,327,1510,584,1229,584
134052639.png,24.0,0.95952487,1142,161,1374,161,1374,435,1142,435
141354634.png,19.0,0.8441437,1215,280,1491,280,1491,525,1215,525
141354634.png,6.0,0.7931179,1215,281,1490,281,1490,525,1215,525
183346757.png,1.0,0.9763533,855,529,1141,529,1141,795,855,795
124730895.png,6.0,0.97544074,814,248,1082,248,1082,492,814,492
104857660.png,25.0,0.97113276,632,448,904,448,904,764,632,764
112941508.png,14.0,0.92843324,1266,338,1538,338,1538,582,1266,582
112941508.png,27.0,0.915761,791,447,1143,447,1143,686,791,686
112941508.png,27.0,0.8657634,792,367,1146,367,1146,688,792,688
115346302.png,14.0,0.97275925,836,297,1092,297,1092,542,836,542
143024351.png,31.0,0.8962598,914,419,1200,419,1200,684,914,684
143024351.png,6.0,0.7706548,914,420,1201,420,1201,683,914,683
122005086.png,6.0,0.9783725,1254,303,1542,303,1542,556,1254,556
122005086.png,12.0,0.8987884,806,300,1071,300,1071,540,806,540
122005086.png,1.0,0.8742984,807,299,1071,299,1071,539,807,539
075833492.png,25.0,0.97852886,1231,388,1527,388,1527,696,1231,696
095352152.png,5.0,0.71306276,1094,86,1360,86,1360,323,1094,323
101336750.png,33.0,0.89473075,775,195,1024,195,1024,456,775,456
083105639.png,22.0,0.9780261,795,287,1021,287,1021,532,795,532
154732624.png,0.0,0.96503055,1111,87,1371,87,1371,322,1111,322
171205902.png,5.0,0.9363063,1358,615,1659,615,1659,885,1358,885
110215142.png,27.0,0.9729322,743,129,988,129,988,393,743,393
152445272.png,17.0,0.9710616,1081,41,1343,41,1343,324,1081,324
122918967.png,31.0,0.970584,1123,100,1374,100,1374,342,1123,342
092930468.png,31.0,0.74326885,441,419,706,419,706,672,441,672
080221923.png,18.0,0.97363484,839,461,1114,461,1114,714,839,714
153802186.png,7.0,0.8814776,1060,0,1330,0,1330,240,1060,240
095121004.png,25.0,0.97603524,570,540,844,540,844,867,570,867
114751838.png,7.0,0.95663106,1137,191,1407,191,1407,469,1137,469
125405577.png,6.0,0.9646682,764,110,1023,110,1023,345,764,345
125405577.png,7.0,0.9591218,440,325,704,325,704,620,440,620
134635854.png,33.0,0.8476798,740,103,986,103,986,361,740,361
134635854.png,7.0,0.817538,741,104,987,104,987,360,741,360
131207482.png,11.0,0.98462266,1181,96,1462,96,1462,417,1181,417
105334400.png,13.0,0.9764441,883,476,1153,476,1153,729,883,729
105334400.png,33.0,0.8329596,1386,568,1620,568,1620,888,1386,888
140548523.png,31.0,0.784275,1209,244,1475,244,1475,501,1209,501
140548523.png,1.0,0.74452937,1210,244,1474,244,1474,500,1210,500
113015030.png,5.0,0.9665807,1082,44,1336,44,1336,273,1082,273
092313806.png,17.0,0.9436984,711,112,971,112,971,394,711,394
143941497.png,15.0,0.94169325,1091,17,1349,17,1349,235,1091,235
173522296.png,7.0,0.9717919,330,206,601,206,601,502,330,502
140856198.png,17.0,0.9779409,1173,136,1439,136,1439,424,1173,424
161705257.png,4.0,0.96244234,1158,112,1408,112,1408,370,1158,370
092646680.png,22.0,0.93853825,1193,315,1448,315,1448,594,1193,594
092646680.png,0.0,0.70119846,744,252,971,252,971,496,744,496
102508774.png,4.0,0.97651905,673,54,910,54,910,309,673,309
161011311.png,27.0,0.97195995,404,418,656,418,656,707,404,707
161011311.png,11.0,0.9231022,781,176,1152,176,1152,685,781,685
161011311.png,32.0,0.8283022,831,344,1138,344,1138,726,831,726
134604236.png,30.0,0.9656899,680,101,923,101,923,326,680,326
145634137.png,31.0,0.9017853,1251,278,1527,278,1527,523,1251,523
074454738.png,13.0,0.9802374,907,507,1183,507,1183,762,907,762
121604020.png,23.0,0.97476655,1215,243,1451,243,1451,481,1215,481
140023293.png,24.0,0.97122586,1168,26,1394,26,1394,293,1168,293
140023293.png,24.0,0.9117625,784,664,1055,664,1055,1040,784,1040
154049894.png,30.0,0.9778009,373,242,620,242,620,483,373,483
154820189.png,17.0,0.8199161,1077,35,1343,35,1343,329,1077,329
133351730.png,31.0,0.96103674,819,295,1082,295,1082,541,819,541
111809357.png,17.0,0.9832429,1114,36,1396,36,1396,336,1114,336
085150637.png,13.0,0.9454228,1301,498,1588,498,1588,760,1301,760
085150637.png,31.0,0.86910075,1300,498,1588,498,1588,760,1300,760
114639497.png,17.0,0.83799297,1158,89,1424,89,1424,368,1158,368
114639497.png,26.0,0.81794494,1158,88,1424,88,1424,366,1158,366
113301347.png,14.0,0.9539866,1260,396,1538,396,1538,647,1260,647
114731750.png,7.0,0.87126744,529,645,822,645,822,984,529,984
114731750.png,31.0,0.7463591,333,0,556,0,556,127,333,127
114731750.png,7.0,0.72888213,1278,431,1571,431,1571,747,1278,747
101701497.png,15.0,0.9748063,435,433,693,433,693,686,435,686
103732553.png,6.0,0.7470638,756,95,1002,95,1002,315,756,315
150845125.png,27.0,0.9715542,375,149,612,149,612,415,375,415
150845125.png,24.0,0.8878751,933,520,1199,520,1199,799,933,799
150845125.png,11.0,0.787105,893,335,1205,335,1205,792,893,792
110012680.png,7.0,0.97728944,1076,78,1350,78,1350,357,1076,357
114728120.png,21.0,0.98240006,369,414,648,414,648,740,369,740
155844940.png,21.0,0.9318475,1109,32,1375,32,1375,327,1109,327
124430821.png,24.0,0.9754052,773,37,995,37,995,303,773,303
161100459.png,24.0,0.9330264,698,30,935,30,935,301,698,301
161100459.png,8.0,0.9307718,884,677,1165,677,1165,942,884,942
161100459.png,27.0,0.8880227,1321,519,1605,519,1605,815,1321,815
143425286.png,6.0,0.7740845,1348,531,1638,531,1638,793,1348,793
143425286.png,5.0,0.70581055,1347,532,1637,532,1637,793,1347,793
135758564.png,21.0,0.94950545,1125,67,1395,67,1395,366,1125,366
121204802.png,8.0,0.95623285,698,167,941,167,941,390,698,390
111927990.png,17.0,0.98883796,1188,236,1486,236,1486,557,1188,557
162747458.png,29.0,0.9684978,384,174,620,174,620,427,384,427
162219423.png,6.0,0.8608444,886,444,1163,444,1163,703,886,703
162219423.png,7.0,0.78073305,735,68,960,68,960,298,735,298
074938704.png,24.0,0.9810462,545,706,808,706,808,1028,545,1028
160915781.png,10.0,0.9523663,1172,177,1434,177,1434,405,1172,405
065330905.png,33.0,0.9743774,791,484,1060,484,1060,771,791,771
092318129.png,25.0,0.98004395,427,514,706,514,706,828,427,828
065331262.png,33.0,0.97995466,878,697,1166,697,1166,1004,878,1004
101026915.png,11.0,0.9508471,1058,157,1312,157,1312,389,1058,389
101026915.png,32.0,0.9075254,587,0,855,0,855,139,587,139
162059590.png,18.0,0.924477,863,389,1132,389,1132,640,863,640
122719680.png,23.0,0.9770835,412,370,641,370,641,618,412,618
113605788.png,24.0,0.96864647,707,62,929,62,929,324,707,324
130509857.png,15.0,0.9766386,806,130,1062,130,1062,359,806,359
162511091.png,5.0,0.9394713,927,638,1219,638,1219,911,927,911
162511091.png,17.0,0.9292424,684,33,921,33,921,263,684,263
074538938.png,13.0,0.9779649,1059,136,1314,136,1314,364,1059,364
165055775.png,32.0,0.9655051,505,707,793,707,793,1019,505,1019
165055775.png,11.0,0.9627556,752,72,1030,72,1030,415,752,415
084832060.png,32.0,0.9656398,1203,326,1484,326,1484,610,1203,610
154334157.png,13.0,0.95325613,492,551,759,551,759,812,492,812
080113199.png,18.0,0.9724697,908,744,1204,744,1204,1021,908,1021
104436597.png,21.0,0.98522097,1219,396,1512,396,1512,725,1219,725
133142194.png,13.0,0.82485193,831,303,1095,303,1095,548,831,548
122108691.png,33.0,0.9217885,787,171,1031,171,1031,430,787,430
114627849.png,10.0,0.97691196,1184,284,1458,284,1458,526,1184,526
